"","HHID_panel","tempo","income2010","DSR2010","assets2010","DAR2010","income2016","DSR2016","assets2016","DAR2016","income2020","DSR2020","assets2020","DAR2020","cat_assets_b","cat_DAR_b","cat_DSR_b","cat_income_b","cat_assets_b","cat_DAR_b","cat_DSR_b","cat_income_b","clust"
"99","GOV14",1,118,0.21110192,171,0.5847953,211.77216,0.057146057,757.40503,1.1773094,27.065216,0.010040161,86.304352,0.28040302,"Inc","Inc","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"100","GOV14",2,118,0.21110192,171,0.5847953,211.77216,0.057146057,757.40503,1.1773094,27.065216,0.010040161,86.304352,0.28040302,"Dec","Dec","Dec","Dec","cat_assets_b_Dec","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Dec","4"
"101","GOV15",2,NA,NA,NA,NA,43.51899,0,377.84811,0.4184221,7.2826085,0,403.80435,0,"Sta","Dec","Sta","Dec","cat_assets_b_Sta","cat_DAR_b_Dec","cat_DSR_b_Sta","cat_income_b_Dec","2"
"102","GOV16",2,NA,NA,NA,NA,193.67088,0.13425499,363.16455,0.69692922,142.04347,0.10640889,603.26526,0.32887688,"Inc","Dec","Dec","Dec","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Dec","4"
"103","GOV17",1,170,1.5009904,696.5,0.63603735,85.443039,0.24787582,47.531643,1.9187218,135.86957,0.030851388,266.08698,0.091323517,"Dec","Inc","Dec","Dec","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Dec","4"
"104","GOV17",2,170,1.5009904,696.5,0.63603735,85.443039,0.24787582,47.531643,1.9187218,135.86957,0.030851388,266.08698,0.091323517,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"105","GOV18",1,115,0.087304346,349.5,0.3004292,107.72151,0.023440676,485.18985,0.58719283,30.48913,0.1347174,209.23914,0.13095064,"Inc","Inc","Dec","Sta","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Sta","3"
"106","GOV18",2,115,0.087304346,349.5,0.3004292,107.72151,0.023440676,485.18985,0.58719283,30.48913,0.1347174,209.23914,0.13095064,"Dec","Dec","Inc","Dec","cat_assets_b_Dec","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","4"
"107","GOV19",1,53,0.21397169,281,0.12633452,75.949364,0.090000004,12.784811,4.2081184,35.869564,0.83632052,222.82608,0.92673171,"Dec","Inc","Dec","Inc","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"108","GOV19",2,53,0.21397169,281,0.12633452,75.949364,0.090000004,12.784811,4.2081184,35.869564,0.83632052,222.82608,0.92673171,"Inc","Dec","Inc","Dec","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","4"
"109","GOV2",1,100,0.5543257,691.5,0.24584237,60.759495,0.33958331,95.000008,0.73157889,54.347828,0,154.75543,0.12277436,"Dec","Inc","Dec","Dec","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Dec","4"
"110","GOV2",2,100,0.5543257,691.5,0.24584237,60.759495,0.33958331,95.000008,0.73157889,54.347828,0,154.75543,0.12277436,"Inc","Dec","Dec","Dec","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Dec","4"
"111","GOV20",1,169,0.098535992,243.5,0.14373717,72.911392,1.7904361,72.151901,3.0269473,195.65218,0.013375843,158.91304,0.3423256,"Dec","Inc","Inc","Dec","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","4"
"112","GOV20",2,169,0.098535992,243.5,0.14373717,72.911392,1.7904361,72.151901,3.0269473,195.65218,0.013375843,158.91304,0.3423256,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"113","GOV21",1,65,0.13989231,259.5,0.073217727,85.443039,0.27555555,92.088608,0.77642614,49.782608,0.29263523,153.26086,1.4184966,"Dec","Inc","Inc","Inc","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Inc","4"
"114","GOV21",2,65,0.13989231,259.5,0.073217727,85.443039,0.27555555,92.088608,0.77642614,49.782608,0.29263523,153.26086,1.4184966,"Inc","Inc","Sta","Dec","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Sta","cat_income_b_Dec","2"
"115","GOV22",1,80,0.34035611,394.5,0.15209125,189.11392,0.53964192,1244.3038,0.21457782,218.36955,0,75,0,"Inc","Inc","Inc","Inc","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Inc","4"
"116","GOV22",2,80,0.34035611,394.5,0.15209125,189.11392,0.53964192,1244.3038,0.21457782,218.36955,0,75,0,"Dec","Dec","Dec","Inc","cat_assets_b_Dec","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"117","GOV23",1,105,0.01395238,73.5,0.47619048,100.50633,0.0093768025,1027.2152,0.012363524,264.61957,0.011444894,263.96741,0.090162642,"Inc","Dec","Dec","Sta","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Sta","3"
"118","GOV23",2,105,0.01395238,73.5,0.47619048,100.50633,0.0093768025,1027.2152,0.012363524,264.61957,0.011444894,263.96741,0.090162642,"Dec","Inc","Inc","Inc","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Inc","4"
"119","GOV24",2,NA,NA,NA,NA,138.22784,0.45795697,264.24051,0.35914248,17.391304,0,418.47827,0.14265974,"Inc","Dec","Dec","Dec","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Dec","4"
"120","GOV25",1,35,0.63045716,185,0.60540539,43.417721,0.943156,164.24051,0.65513682,29.347826,1.7346091,69.021736,0.74034655,"Dec","Sta","Inc","Inc","cat_assets_b_Dec","cat_DAR_b_Sta","cat_DSR_b_Inc","cat_income_b_Inc","2"
"121","GOV25",2,35,0.63045716,185,0.60540539,43.417721,0.943156,164.24051,0.65513682,29.347826,1.7346091,69.021736,0.74034655,"Dec","Inc","Inc","Dec","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","4"
"122","GOV26",1,90,0.15000001,616.5,0.081102997,1.2658228,11.384517,339.49368,0.32224455,0.97826082,1.0430956,337.33698,0.10493957,"Dec","Inc","Inc","Dec","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","4"
"123","GOV26",2,90,0.15000001,616.5,0.081102997,1.2658228,11.384517,339.49368,0.32224455,0.97826082,1.0430956,337.33698,0.10493957,"Sta","Dec","Dec","Dec","cat_assets_b_Sta","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Dec","4"
"124","GOV27",2,NA,NA,NA,NA,61.898735,0.42332667,204.49367,0.92814612,33.586956,0,143.69565,0.60544634,"Dec","Dec","Dec","Dec","cat_assets_b_Dec","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Dec","4"
"125","GOV28",1,88,0.35295451,302,0.20860928,285.12659,0.071008705,590.75952,0.41218126,239.34782,0.016785661,167.93478,0.49066666,"Inc","Inc","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"126","GOV28",2,88,0.35295451,302,0.20860928,285.12659,0.071008705,590.75952,0.41218126,239.34782,0.016785661,167.93478,0.49066666,"Dec","Inc","Dec","Dec","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Dec","4"
"127","GOV29",1,55,0.6956743,593.5,0.4043808,189.87341,0,779.74683,0,22.391304,0,449.45651,0.14506409,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"128","GOV29",2,55,0.6956743,593.5,0.4043808,189.87341,0,779.74683,0,22.391304,0,449.45651,0.14506409,"Dec","Sta","Sta","Dec","cat_assets_b_Dec","cat_DAR_b_Sta","cat_DSR_b_Sta","cat_income_b_Dec","2"
"129","GOV3",1,32,0.53281248,235,0.19148937,199.3671,0.028571429,449.3671,0.33803096,198.91304,0.01304109,318.58698,0.058382802,"Inc","Inc","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"130","GOV3",2,32,0.53281248,235,0.19148937,199.3671,0.028571429,449.3671,0.33803096,198.91304,0.01304109,318.58698,0.058382802,"Dec","Dec","Dec","Sta","cat_assets_b_Dec","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Sta","3"
"131","GOV30",2,NA,NA,NA,NA,32.911392,0.22185451,312.21518,0.30395705,166.19565,0,140.76086,1.005251,"Dec","Inc","Dec","Inc","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"132","GOV31",1,64,0.26015624,256.5,0.25341129,55.696201,0.40897977,29.620253,3.3220513,195.65218,0.041173156,139.67392,0.1947393,"Dec","Inc","Inc","Dec","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","4"
"133","GOV31",2,64,0.26015624,256.5,0.25341129,55.696201,0.40897977,29.620253,3.3220513,195.65218,0.041173156,139.67392,0.1947393,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"134","GOV32",1,119,0.13071428,363,0.20606062,1.7721518,0,344.43039,0.029323779,1.0869565,18.9,46.52174,0.4084112,"Sta","Dec","Dec","Dec","cat_assets_b_Sta","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Dec","4"
"135","GOV32",2,119,0.13071428,363,0.20606062,1.7721518,0,344.43039,0.029323779,1.0869565,18.9,46.52174,0.4084112,"Dec","Inc","Inc","Dec","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","4"
"136","GOV33",1,42,0.97540545,441.5,0.19252548,110.75949,0.085142858,36.772152,1.8057144,163.04347,0.055052795,382.06522,0.28450638,"Dec","Inc","Dec","Inc","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"137","GOV33",2,42,0.97540545,441.5,0.19252548,110.75949,0.085142858,36.772152,1.8057144,163.04347,0.055052795,382.06522,0.28450638,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"138","GOV34",1,57,0.70596242,180.5,0.59556788,101.74051,0,69.493675,0.14102003,98.804352,0.019251924,90.326088,0.14945848,"Dec","Dec","Dec","Inc","cat_assets_b_Dec","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"139","GOV34",2,57,0.70596242,180.5,0.59556788,101.74051,0,69.493675,0.14102003,98.804352,0.019251924,90.326088,0.14945848,"Inc","Sta","Sta","Sta","cat_assets_b_Inc","cat_DAR_b_Sta","cat_DSR_b_Sta","cat_income_b_Sta","2"
"140","GOV35",1,32,1.0220834,170.5,0.38123167,76.772156,0.15824462,218.60759,0.46887669,162.71739,0.093445107,382.06522,0.44809106,"Inc","Inc","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"141","GOV35",2,32,1.0220834,170.5,0.38123167,76.772156,0.15824462,218.60759,0.46887669,162.71739,0.093445107,382.06522,0.44809106,"Inc","Sta","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Sta","cat_DSR_b_Dec","cat_income_b_Inc","2"
"142","GOV37",1,38,0.95868421,167,0.41916168,146.07596,0.070117921,399.05063,0.30146551,300,0,220.92392,0.06110701,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"143","GOV37",2,38,0.95868421,167,0.41916168,146.07596,0.070117921,399.05063,0.30146551,300,0,220.92392,0.06110701,"Dec","Dec","Dec","Inc","cat_assets_b_Dec","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"144","GOV38",1,30,1.4565197,298,0.2852349,6.2025318,1.7624733,173.41772,1.0027809,231.1413,0.021161534,256.84784,1.1045451,"Dec","Inc","Inc","Dec","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","4"
"145","GOV38",2,30,1.4565197,298,0.2852349,6.2025318,1.7624733,173.41772,1.0027809,231.1413,0.021161534,256.84784,1.1045451,"Inc","Inc","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"146","GOV39",1,84,0.73637789,368.5,0.23066486,3.7974684,3.2392585,104.62025,0.15771325,6.521739,0,106.73913,0.014052954,"Dec","Dec","Inc","Dec","cat_assets_b_Dec","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","4"
"147","GOV39",2,84,0.73637789,368.5,0.23066486,3.7974684,3.2392585,104.62025,0.15771325,6.521739,0,106.73913,0.014052954,"Sta","Dec","Dec","Inc","cat_assets_b_Sta","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"148","GOV4",1,65,0.24292308,246.5,0.087221101,104.55696,0.065375306,45.696201,0.969446,108.69566,0,460.32608,0,"Dec","Inc","Dec","Inc","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"149","GOV4",2,65,0.24292308,246.5,0.087221101,104.55696,0.065375306,45.696201,0.969446,108.69566,0,460.32608,0,"Inc","Dec","Dec","Sta","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Sta","3"
"150","GOV40",1,35,0.48657146,339.5,0.14432989,82.974686,0.29748282,361.83545,0.22745146,95.652176,0.25159088,260.86957,0.28290001,"Sta","Inc","Dec","Inc","cat_assets_b_Sta","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"151","GOV40",2,35,0.48657146,339.5,0.14432989,82.974686,0.29748282,361.83545,0.22745146,95.652176,0.25159088,260.86957,0.28290001,"Dec","Inc","Dec","Inc","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"152","GOV41",1,24,0.89957571,244,0.18442623,64.050629,0.49224225,139.87341,1.1982263,130.43478,0.016666666,351.63043,0.02303555,"Dec","Inc","Dec","Inc","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"153","GOV41",2,24,0.89957571,244,0.18442623,64.050629,0.49224225,139.87341,1.1982263,130.43478,0.016666666,351.63043,0.02303555,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"154","GOV42",1,55,0.1209091,439,0.13211845,149.3671,0.51174968,1901.2659,0.27465913,122.6087,0.0022163121,313.8587,0.62002426,"Inc","Inc","Inc","Inc","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Inc","4"
"155","GOV42",2,55,0.1209091,439,0.13211845,149.3671,0.51174968,1901.2659,0.27465913,122.6087,0.0022163121,313.8587,0.62002426,"Dec","Inc","Dec","Dec","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Dec","4"
"156","GOV43",2,NA,NA,NA,NA,274.55695,0.064426698,577.7215,0.43810037,199.8913,0,591.84784,0.73431039,"Sta","Inc","Dec","Dec","cat_assets_b_Sta","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Dec","4"
"157","GOV44",1,65,0.24550009,181,0.41988954,326.39243,0.15486225,792.97467,0.54264027,38.315216,0.056737591,168.04349,0.13210866,"Inc","Inc","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"158","GOV44",2,65,0.24550009,181,0.41988954,326.39243,0.15486225,792.97467,0.54264027,38.315216,0.056737591,168.04349,0.13210866,"Dec","Dec","Dec","Dec","cat_assets_b_Dec","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Dec","4"
"159","GOV45",1,32,0.7215625,361.5,0.19363762,108.10126,0.0052377512,270.25317,0.83144259,107.6087,0.17897421,273.26086,0.70628476,"Dec","Inc","Dec","Inc","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"160","GOV45",2,32,0.7215625,361.5,0.19363762,108.10126,0.0052377512,270.25317,0.83144259,107.6087,0.17897421,273.26086,0.70628476,"Sta","Dec","Inc","Sta","cat_assets_b_Sta","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Sta","3"
"161","GOV46",1,48.5,0.94175065,321.5,0.2488336,60.759495,0.21558207,90.506332,0.34914684,130.43478,0.15743616,469.29349,0.11570586,"Dec","Inc","Dec","Inc","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"162","GOV46",2,48.5,0.94175065,321.5,0.2488336,60.759495,0.21558207,90.506332,0.34914684,130.43478,0.15743616,469.29349,0.11570586,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"163","GOV48",1,62,0.23064516,150.5,0.41196015,274.81012,0,626.58228,0.38893536,12.826087,4.3220339,713.36957,0.731318,"Inc","Sta","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Sta","cat_DSR_b_Dec","cat_income_b_Inc","2"
"164","GOV48",2,62,0.23064516,150.5,0.41196015,274.81012,0,626.58228,0.38893536,12.826087,4.3220339,713.36957,0.731318,"Inc","Inc","Sta","Dec","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Sta","cat_income_b_Dec","2"
"165","GOV49",2,NA,NA,NA,NA,174.68355,0.24186234,493.92407,0.44844949,103.69566,0.048430324,217.5,0.57517242,"Dec","Inc","Dec","Dec","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Dec","4"
"166","GOV50",1,44.5,0.74726653,337.5,0.17777778,82.025322,0.32893693,42.721519,2.2377481,104.34782,0.084516697,200.59782,0.32452995,"Dec","Inc","Dec","Inc","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"167","GOV50",2,44.5,0.74726653,337.5,0.17777778,82.025322,0.32893693,42.721519,2.2377481,104.34782,0.084516697,200.59782,0.32452995,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"168","GOV51",1,102,0.12481862,135.5,0.2804428,54.303799,0.032400932,597.34174,0.56148762,250.3261,0,722.28259,0.30486682,"Inc","Inc","Dec","Dec","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Dec","4"
"169","GOV51",2,102,0.12481862,135.5,0.2804428,54.303799,0.032400932,597.34174,0.56148762,250.3261,0,722.28259,0.30486682,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"170","GOV52",1,24,1.2727752,498,0.14056225,59.493671,0.61738926,512.15192,0.25968859,273.58694,0,500.1087,0.16836339,"Sta","Inc","Dec","Inc","cat_assets_b_Sta","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"171","GOV52",2,24,1.2727752,498,0.14056225,59.493671,0.61738926,512.15192,0.25968859,273.58694,0,500.1087,0.16836339,"Sta","Dec","Dec","Inc","cat_assets_b_Sta","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"172","GOV6",1,54,0.078306243,118.5,0.35443038,58.227848,0.1967952,383.79749,0.70896769,34.510868,0.46444726,347.98914,0.07155396,"Inc","Inc","Inc","Sta","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Sta","3"
"173","GOV6",2,54,0.078306243,118.5,0.35443038,58.227848,0.1967952,383.79749,0.70896769,34.510868,0.46444726,347.98914,0.07155396,"Sta","Dec","Inc","Dec","cat_assets_b_Sta","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","4"
"174","GOV7",1,175,0.12080364,284.5,0.14762741,5.0632911,1.8139014,389.93671,0.2323454,34.239132,0.095238097,66.41304,0.61283147,"Inc","Inc","Inc","Dec","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","4"
"175","GOV7",2,175,0.12080364,284.5,0.14762741,5.0632911,1.8139014,389.93671,0.2323454,34.239132,0.095238097,66.41304,0.61283147,"Dec","Inc","Dec","Inc","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"176","GOV8",2,NA,NA,NA,NA,86.329109,0.51159936,327.40506,0.96669245,82.565216,0.18002898,410.86957,1.113492,"Inc","Inc","Dec","Sta","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Sta","3"
"177","KAR1",2,NA,NA,NA,NA,22.215189,1.3063071,375.25317,0.45542586,141.03261,2.0290434,275.81522,3.4414346,"Dec","Inc","Inc","Inc","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Inc","4"
"178","KAR10",1,43,0.6929819,126,0.67460322,73.037979,0.64482141,247.34177,0.55469805,120.41304,0.84284121,322.3913,0.93861097,"Inc","Dec","Sta","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Sta","cat_income_b_Inc","2"
"179","KAR10",2,43,0.6929819,126,0.67460322,73.037979,0.64482141,247.34177,0.55469805,120.41304,0.84284121,322.3913,0.93861097,"Inc","Inc","Inc","Inc","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Inc","4"
"180","KAR11",1,126,0.0087301591,389.5,0.35686779,145.56963,0.1889234,806.70886,0.43150634,24.72826,1.1155837,677.93481,0.151637,"Inc","Inc","Inc","Inc","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Inc","4"
"181","KAR11",2,126,0.0087301591,389.5,0.35686779,145.56963,0.1889234,806.70886,0.43150634,24.72826,1.1155837,677.93481,0.151637,"Dec","Dec","Inc","Dec","cat_assets_b_Dec","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","4"
"182","KAR12",1,50,0.65864062,201.5,0.32009926,27.341772,1.3333335,394.93671,0.21952885,72.586952,0.12543641,655.70654,0.06923829,"Inc","Dec","Inc","Dec","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","4"
"183","KAR12",2,50,0.65864062,201.5,0.32009926,27.341772,1.3333335,394.93671,0.21952885,72.586952,0.12543641,655.70654,0.06923829,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"184","KAR13",1,34,0.27672324,92,0.23369566,28.101267,0.11928494,85.31646,1.6315726,65.760872,0.092278033,193.20653,0.28259915,"Sta","Inc","Dec","Dec","cat_assets_b_Sta","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Dec","4"
"185","KAR13",2,34,0.27672324,92,0.23369566,28.101267,0.11928494,85.31646,1.6315726,65.760872,0.092278033,193.20653,0.28259915,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"186","KAR14",1,61,0.1147541,192.5,0.080519482,405.06329,0.14964877,576.58228,0.53782439,54.347828,0.083242133,473.42389,0.074140742,"Inc","Inc","Inc","Inc","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Inc","4"
"187","KAR14",2,61,0.1147541,192.5,0.080519482,405.06329,0.14964877,576.58228,0.53782439,54.347828,0.083242133,473.42389,0.074140742,"Dec","Dec","Dec","Dec","cat_assets_b_Dec","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Dec","4"
"188","KAR15",1,77,0,185,0.051351354,99.974686,0.010247057,214.6519,0.44211116,14.619565,0.30892193,146.84784,0.22812729,"Inc","Inc","Sta","Inc","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Sta","cat_income_b_Inc","2"
"189","KAR15",2,77,0,185,0.051351354,99.974686,0.010247057,214.6519,0.44211116,14.619565,0.30892193,146.84784,0.22812729,"Dec","Dec","Inc","Dec","cat_assets_b_Dec","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","4"
"190","KAR17",1,62,0.3078675,184,0.16304348,48.607597,0.12965308,49.93671,0.48261088,41.95652,0.66347051,434.56522,0.26325163,"Dec","Inc","Dec","Dec","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Dec","4"
"191","KAR17",2,62,0.3078675,184,0.16304348,48.607597,0.12965308,49.93671,0.48261088,41.95652,0.66347051,434.56522,0.26325163,"Inc","Dec","Inc","Dec","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","4"
"192","KAR18",1,42,0.44047618,132,0.2651515,93.873421,0.098467693,51.835445,0.92793638,21.521738,1.2048054,90.86956,0.82535887,"Dec","Inc","Dec","Inc","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"193","KAR18",2,42,0.44047618,132,0.2651515,93.873421,0.098467693,51.835445,0.92793638,21.521738,1.2048054,90.86956,0.82535887,"Inc","Dec","Inc","Dec","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","4"
"194","KAR19",1,53,1.3206036,355.5,0.39662448,29.113924,0.35438439,151.89873,0.44635001,24.091305,1.7138152,153.69565,1.2752476,"Dec","Inc","Dec","Dec","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Dec","4"
"195","KAR19",2,53,1.3206036,355.5,0.39662448,29.113924,0.35438439,151.89873,0.44635001,24.091305,1.7138152,153.69565,1.2752476,"Sta","Inc","Inc","Dec","cat_assets_b_Sta","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","4"
"196","KAR2",1,53,0.1893585,252.5,0.11881188,73.037979,0.1057019,344.68353,0.043518174,1062.5,0.014910486,306.19568,0.24592118,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"197","KAR2",2,53,0.1893585,252.5,0.11881188,73.037979,0.1057019,344.68353,0.043518174,1062.5,0.014910486,306.19568,0.24592118,"Dec","Inc","Dec","Inc","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"198","KAR20",1,112,0.21708946,97,0.96391755,62.278481,0.15037903,202.1519,0.12515341,13.260869,0.44262299,97.11956,0.12252938,"Inc","Dec","Dec","Dec","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Dec","4"
