HHID_panel,tempo,income2010,DSR2010,assets2010,DAR2010,income2016,DSR2016,assets2016,DAR2016,income2020,DSR2020,assets2020,DAR2020,cat_assets_b,cat_DAR_b,cat_DSR_b,cat_income_b
ORA24,2,55,.54545456,189,.22222224,29.746836,.46423405,59.367092,.35204688,173.15218,.11384613,412.28259,.2752966,Inc,Dec,Dec,Inc
ORA25,1,183,.37291893,320,.36875001,6.329114,4.4309998,184.05063,.25808117,49.130436,.8119635,681.84784,.27513471,Dec,Dec,Inc,Dec
ORA25,2,183,.37291893,320,.36875001,6.329114,4.4309998,184.05063,.25808117,49.130436,.8119635,681.84784,.27513471,Inc,Sta,Dec,Inc
ORA26,1,188,.063297868,265.5,.13182674,171.89874,.10459573,385.56964,.18907091,12.608696,1.2324702,83.260864,.80590081,Inc,Inc,Inc,Sta
ORA26,2,188,.063297868,265.5,.13182674,171.89874,.10459573,385.56964,.18907091,12.608696,1.2324702,83.260864,.80590081,Dec,Inc,Inc,Dec
ORA27,1,82,.63414633,251.5,.30616301,106.96203,.56112766,578.6076,.27358782,339.78262,.25225407,832.98907,.13901743,Inc,Dec,Dec,Inc
ORA27,2,82,.63414633,251.5,.30616301,106.96203,.56112766,578.6076,.27358782,339.78262,.25225407,832.98907,.13901743,Inc,Dec,Dec,Inc
ORA28,1,57,1.1077552,173,.52023119,35.443039,0,260.37973,.18242589,55.217392,1.289977,495.1087,.39789242,Inc,Dec,Dec,Dec
ORA28,2,57,1.1077552,173,.52023119,35.443039,0,260.37973,.18242589,55.217392,1.289977,495.1087,.39789242,Inc,Inc,Sta,Inc
ORA29,1,43.125,.11362319,175,.16399999,48.037975,.11151209,208.10126,.41037714,111.51086,.50517064,583.36957,.41774547,Inc,Inc,Sta,Inc
ORA29,2,43.125,.11362319,175,.16399999,48.037975,.11151209,208.10126,.41037714,111.51086,.50517064,583.36957,.41774547,Inc,Sta,Inc,Inc
ORA3,2,,,,,58.528481,.20646945,48.227848,1.4555905,96.358696,.022318911,303.96738,.66651893,Inc,Dec,Dec,Inc
ORA30,1,44,.20113637,326.5,.31852987,32.594936,.97228587,126.29747,1.6793686,3.6086955,14.841458,214.02173,1.0704521,Dec,Inc,Inc,Dec
ORA30,2,44,.20113637,326.5,.31852987,32.594936,.97228587,126.29747,1.6793686,3.6086955,14.841458,214.02173,1.0704521,Inc,Dec,Inc,Dec
ORA31,2,,,,,44.303799,.026947211,103.79747,.70136589,119.94565,.070884436,216.57608,.17037894,Inc,Dec,Inc,Inc
ORA32,1,217,.11419355,188.5,.58355439,136.70886,.21171694,174.93671,.72369033,92.913048,.21201189,275.70651,.39824954,Sta,Inc,Inc,Dec
ORA32,2,217,.11419355,188.5,.58355439,136.70886,.21171694,174.93671,.72369033,92.913048,.21201189,275.70651,.39824954,Inc,Dec,Sta,Dec
ORA33,1,72.5,.070344828,102.5,.66341472,131.39241,.033477839,429.3671,.14439858,25.733694,.95725721,404.56522,.34802794,Inc,Dec,Dec,Inc
ORA33,2,72.5,.070344828,102.5,.66341472,131.39241,.033477839,429.3671,.14439858,25.733694,.95725721,404.56522,.34802794,Sta,Inc,Inc,Dec
ORA34,2,,,,,14.430379,1.0204574,145.31645,.18304878,29.23913,.27947497,169.23912,.24048814,Inc,Inc,Dec,Inc
ORA35,1,71.639999,.13958682,186.5,.40214479,92.025314,.037068289,169.1772,.78438461,205.19565,.1664267,484.40216,.14120498,Sta,Inc,Dec,Inc
ORA35,2,71.639999,.13958682,186.5,.40214479,92.025314,.037068289,169.1772,.78438461,205.19565,.1664267,484.40216,.14120498,Inc,Dec,Inc,Inc
ORA36,1,110,.087272733,376.5,.31872511,24.683544,.4574385,312.40506,.20454215,164.34782,.19800018,500.76089,.16994138,Dec,Dec,Inc,Dec
ORA36,2,110,.087272733,376.5,.31872511,24.683544,.4574385,312.40506,.20454215,164.34782,.19800018,500.76089,.16994138,Inc,Dec,Dec,Inc
ORA38,1,66,1.1090908,188,1.2234043,75.949364,.051466443,419.43039,.1885891,135.43478,.0027845758,816.84784,.078472383,Inc,Dec,Dec,Inc
ORA38,2,66,1.1090908,188,1.2234043,75.949364,.051466443,419.43039,.1885891,135.43478,.0027845758,816.84784,.078472383,Inc,Dec,Dec,Inc
ORA39,1,80,.10165,153,.16666669,59.721519,0,87.531647,.23191613,99.782616,.055193521,264.78262,.53968793,Dec,Inc,Dec,Dec
ORA39,2,80,.10165,153,.16666669,59.721519,0,87.531647,.23191613,99.782616,.055193521,264.78262,.53968793,Inc,Inc,Sta,Inc
ORA4,2,,,,,64.962029,.020070147,191.07594,.072745942,55.815216,.22523858,135.86957,.33193597,Dec,Inc,Inc,Dec
ORA40,1,37.099998,.31627655,235,.13914894,47.594936,1.1252773,83.48101,2.1070659,42.336956,.62176871,166.30435,.45037907,Dec,Inc,Inc,Inc
ORA40,2,37.099998,.31627655,235,.13914894,47.594936,1.1252773,83.48101,2.1070659,42.336956,.62176871,166.30435,.45037907,Inc,Dec,Dec,Dec
ORA41,1,30.299999,.6057291,185,.49729729,70.569618,.39788124,301.36075,.57704926,370.43478,.19622651,851.84784,.26248819,Inc,Inc,Dec,Inc
ORA41,2,30.299999,.6057291,185,.49729729,70.569618,.39788124,301.36075,.57704926,370.43478,.19622651,851.84784,.26248819,Inc,Dec,Dec,Inc
ORA42,2,,,,,189.87341,1.0366071,3715.8228,.24527542,92.391304,.23326069,488.04349,.4452472,Dec,Inc,Dec,Dec
ORA43,1,56.299999,0,235,.15404256,48.227848,.49804488,167.65822,.60420543,165.84782,.260665,324.61957,.36719906,Dec,Inc,Sta,Dec
ORA43,2,56.299999,0,235,.15404256,48.227848,.49804488,167.65822,.60420543,165.84782,.260665,324.61957,.36719906,Inc,Dec,Dec,Inc
ORA44,1,414.5,.22846803,305.5,1.2274959,106.96203,.97182822,115.56963,1.7738224,85.108696,.60024905,624.45654,.54623497,Dec,Inc,Inc,Dec
ORA44,2,414.5,.22846803,305.5,1.2274959,106.96203,.97182822,115.56963,1.7738224,85.108696,.60024905,624.45654,.54623497,Inc,Dec,Dec,Dec
ORA45,1,58,.094827585,143,.3321678,66.835442,.05397727,209.24051,.12091348,59.413044,.42720309,329.07608,.16986954,Inc,Dec,Dec,Inc
ORA45,2,58,.094827585,143,.3321678,66.835442,.05397727,209.24051,.12091348,59.413044,.42720309,329.07608,.16986954,Inc,Inc,Inc,Dec
ORA46,1,54,.046388887,214,.15887851,34.272152,.36743072,122.91139,1.3912462,116.79347,.43899223,178.15216,.84253824,Dec,Inc,Inc,Dec
ORA46,2,54,.046388887,214,.15887851,34.272152,.36743072,122.91139,1.3912462,116.79347,.43899223,178.15216,.84253824,Inc,Dec,Inc,Inc
ORA47,1,53,1.9295967,265,.47924528,41.316456,.65051192,375.72787,.62651724,126.30434,.092614442,389.67392,.2709958,Inc,Inc,Dec,Dec
ORA47,2,53,1.9295967,265,.47924528,41.316456,.65051192,375.72787,.62651724,126.30434,.092614442,389.67392,.2709958,Sta,Dec,Dec,Inc
ORA48,1,60.040001,.010493005,148,.12837838,52.784813,.22081536,126.96203,1.1058424,122.88044,.049850725,116.95652,.92940521,Dec,Inc,Inc,Dec
ORA48,2,60.040001,.010493005,148,.12837838,52.784813,.22081536,126.96203,1.1058424,122.88044,.049850725,116.95652,.92940521,Sta,Dec,Dec,Inc
ORA49,1,57.5,.033756521,176,.27840909,52.151901,.35854459,81.962029,.8113513,34.565216,.59440362,160.32608,.48276612,Dec,Inc,Inc,Sta
ORA49,2,57.5,.033756521,176,.27840909,52.151901,.35854459,81.962029,.8113513,34.565216,.59440362,160.32608,.48276612,Inc,Dec,Inc,Dec
ORA5,2,,,,,21.962027,.6403507,61.518986,1.8514609,112.84782,.11483336,665.76086,.12602122,Inc,Dec,Dec,Inc
ORA50,2,,,,,19.468355,.22577481,28.101267,.33806306,31.25,0,41.739132,.12458333,Inc,Dec,Dec,Inc
ORA51,1,36,1.6352119,261.5,.66921598,24.683544,.13666667,100,.063000001,13.206521,.18518521,255.43478,.031319149,Dec,Dec,Dec,Dec
ORA51,2,36,1.6352119,261.5,.66921598,24.683544,.13666667,100,.063000001,13.206521,.18518521,255.43478,.031319149,Inc,Dec,Inc,Dec
ORA52,1,100,.059999999,296.5,.047217537,92.40506,0,22.151899,0,62.152176,.63651854,331.08698,.42405778,Dec,Dec,Dec,Sta
ORA52,2,100,.059999999,296.5,.047217537,92.40506,0,22.151899,0,62.152176,.63651854,331.08698,.42405778,Inc,Sta,Sta,Dec
ORA6,2,,,,,34.873417,.069546662,128.98735,.18141313,53.543476,.24279647,106.03262,.46023574,Dec,Inc,Inc,Inc
ORA7,2,,,,,44.810127,.47276786,108.48101,.72362894,36.684784,.55864036,130.81522,.7934857,Inc,Sta,Inc,Dec
ORA8,1,80,.0093750004,325,.44615382,42.721519,.099644445,487.84808,.41775304,165.5,.22038753,412.88043,.62657368,Inc,Sta,Inc,Dec
ORA8,2,80,.0093750004,325,.44615382,42.721519,.099644445,487.84808,.41775304,165.5,.22038753,412.88043,.62657368,Dec,Inc,Inc,Inc
ORA9,1,96,3.998246,465.5,2.330827,37.974682,2.1093893,1316.4558,.25242019,222.82608,.010019449,568.47827,.37732312,Inc,Dec,Dec,Dec
ORA9,2,96,3.998246,465.5,2.330827,37.974682,2.1093893,1316.4558,.25242019,222.82608,.010019449,568.47827,.37732312,Dec,Inc,Dec,Inc
SEM1,1,156,.2706238,454.5,.34103411,178.48102,.070921987,579.62024,.054518458,57.065216,1.0239811,338.47824,.35334623,Inc,Dec,Dec,Inc
SEM1,2,156,.2706238,454.5,.34103411,178.48102,.070921987,579.62024,.054518458,57.065216,1.0239811,338.47824,.35334623,Dec,Inc,Inc,Dec
SEM10,1,56,2.3150895,412.5,.53333336,103.29114,.34795982,521.45569,1.2137177,9.391305,7.3445601,130.21739,1.6019367,Inc,Inc,Dec,Inc
SEM10,2,56,2.3150895,412.5,.53333336,103.29114,.34795982,521.45569,1.2137177,9.391305,7.3445601,130.21739,1.6019367,Dec,Inc,Inc,Dec
SEM11,2,,,,,157.97469,.22453409,50.632912,4.1889753,13.858696,4.1237092,233.80435,.78954905,Inc,Dec,Inc,Dec
SEM12,1,90,.22427776,158,.34810126,150.75949,0,291.51898,.21713851,82.608696,.017763158,308.04346,.12498236,Inc,Dec,Dec,Inc
SEM12,2,90,.22427776,158,.34810126,150.75949,0,291.51898,.21713851,82.608696,.017763158,308.04346,.12498236,Sta,Dec,Sta,Dec
SEM13,1,260,.014923077,190.5,.89238846,95.164558,.096651152,331.3291,.26710603,95.706528,.03639951,164.23914,1.0253341,Inc,Dec,Inc,Dec
SEM13,2,260,.014923077,190.5,.89238846,95.164558,.096651152,331.3291,.26710603,95.706528,.03639951,164.23914,1.0253341,Dec,Inc,Dec,Sta
SEM14,2,,,,,104.3038,.19955488,520.88605,.18007778,173.15218,.015672192,402.82608,.36219102,Dec,Inc,Dec,Inc
SEM15,1,42,.19523807,89,.73033708,46.835442,.48303825,98.417725,.79152411,194.34782,.19520631,131.52174,.85993385,Inc,Sta,Inc,Inc
SEM15,2,42,.19523807,89,.73033708,46.835442,.48303825,98.417725,.79152411,194.34782,.19520631,131.52174,.85993385,Inc,Sta,Dec,Inc
SEM16,1,200,.045000002,673,.089153044,75.949364,1.1641396,721.26581,.39500001,188.58696,.090283401,697.82611,.37373206,Sta,Inc,Inc,Dec
SEM16,2,200,.045000002,673,.089153044,75.949364,1.1641396,721.26581,.39500001,188.58696,.090283401,697.82611,.37373206,Sta,Sta,Dec,Inc
SEM17,1,150,.82463336,230,.89130437,232.40508,.042029962,805.18982,.039245404,114.67391,1.7185971,351.30435,.65698022,Inc,Dec,Dec,Inc
SEM17,2,150,.82463336,230,.89130437,232.40508,.042029962,805.18982,.039245404,114.67391,1.7185971,351.30435,.65698022,Dec,Inc,Inc,Dec
SEM18,1,73,.74017358,140,.6785714,172.78481,.072960906,257.27847,.24603692,83.695656,.064720899,1016.5217,.92059022,Inc,Dec,Dec,Inc
SEM18,2,73,.74017358,140,.6785714,172.78481,.072960906,257.27847,.24603692,83.695656,.064720899,1016.5217,.92059022,Inc,Inc,Dec,Dec
SEM19,1,140,.61669642,55.5,2.2252252,114.87342,.12741846,23.955696,2.7717834,95.108696,.025426118,182.33696,.20511475,Dec,Inc,Dec,Dec
SEM19,2,140,.61669642,55.5,2.2252252,114.87342,.12741846,23.955696,2.7717834,95.108696,.025426118,182.33696,.20511475,Inc,Dec,Dec,Dec
SEM2,1,60,.42043069,129,.60852712,99.746841,.52364492,199.30379,.8880915,29.347826,2.6520307,231.90218,.82664162,Inc,Inc,Inc,Inc
SEM2,2,60,.42043069,129,.60852712,99.746841,.52364492,199.30379,.8880915,29.347826,2.6520307,231.90218,.82664162,Inc,Sta,Inc,Dec
SEM20,1,55,.26699179,87,.39080459,44.556965,.096309453,94.873413,.42688462,111.41304,.25284576,71.41304,1.0642314,Sta,Sta,Dec,Dec
SEM20,2,55,.26699179,87,.39080459,44.556965,.096309453,94.873413,.42688462,111.41304,.25284576,71.41304,1.0642314,Dec,Inc,Inc,Inc
SEM21,2,,,,,45.569622,.059444446,418.03796,.015070403,81.521736,.0098782135,177.8261,.11584351,Dec,Inc,Dec,Inc
SEM22,1,65,.12456922,166.5,.48048049,3.4177215,.66666675,133.41772,.089193545,37.22826,.090390369,108.15218,.31622112,Dec,Dec,Inc,Dec
SEM22,2,65,.12456922,166.5,.48048049,3.4177215,.66666675,133.41772,.089193545,37.22826,.090390369,108.15218,.31622112,Dec,Inc,Dec,Inc
SEM23,2,,,,,28.987341,.013100438,160.06329,.078718863,29.413042,.024020694,405.86957,.28482056,Inc,Inc,Inc,Sta
SEM24,2,,,,,101.64558,1.0115495,1047.0886,.460706,77.173912,.34087813,105.70652,2.515455,Dec,Inc,Dec,Dec
SEM25,1,72,.029444445,98,.37755099,29.810125,.32713521,128.67088,.19662566,36.847828,.29035211,171.41304,.52329737,Inc,Dec,Inc,Dec
SEM25,2,72,.029444445,98,.37755099,29.810125,.32713521,128.67088,.19662566,36.847828,.29035211,171.41304,.52329737,Inc,Inc,Dec,Inc
SEM26,1,30,.25666666,89,.39325845,54.050632,.33412302,97.0886,.71790093,71.13913,.85711271,207.28261,.71207136,Sta,Inc,Inc,Inc
SEM26,2,30,.25666666,89,.39325845,54.050632,.33412302,97.0886,.71790093,71.13913,.85711271,207.28261,.71207136,Inc,Sta,Inc,Inc
SEM27,1,105,.47137916,173,.62427747,41.20253,.10300472,129.3038,.30393538,15.923913,.7989431,156.73912,.32346743,Dec,Dec,Dec,Dec
SEM27,2,105,.47137916,173,.62427747,41.20253,.10300472,129.3038,.30393538,15.923913,.7989431,156.73912,.32346743,Inc,Sta,Inc,Dec
SEM28,1,49,.98821086,612.5,.18775511,224.62025,.043619532,380.50635,.098290078,116.25,0,512.17395,.09801358,Dec,Dec,Dec,Inc
SEM28,2,49,.98821086,612.5,.18775511,224.62025,.043619532,380.50635,.098290078,116.25,0,512.17395,.09801358,Inc,Sta,Dec,Dec
SEM29,1,95,.27250138,220,.35454544,45.569622,.14025635,227.53165,.3740139,164.85326,3.568891,281.19568,2.1063623,Sta,Sta,Dec,Dec
SEM29,2,95,.27250138,220,.35454544,45.569622,.14025635,227.53165,.3740139,164.85326,3.568891,281.19568,2.1063623,Inc,Inc,Inc,Inc
SEM3,2,,,,,134.81012,.11202365,228.22786,.27735439,97.173912,.29020727,713.09784,.13181922,Inc,Dec,Inc,Dec
SEM30,1,89,.080175407,398,.1834171,203.48102,.51675981,1126.3923,.26127663,57.391304,.46392518,705.43475,.090015411,Inc,Inc,Inc,Inc
SEM30,2,89,.080175407,398,.1834171,203.48102,.51675981,1126.3923,.26127663,57.391304,.46392518,705.43475,.090015411,Dec,Dec,Dec,Dec
SEM31,1,42,.2267857,499,.20641284,165.31647,.057427254,570.44305,.12201042,21.847826,1.6512115,499.18478,.1730822,Inc,Dec,Dec,Inc
SEM31,2,42,.2267857,499,.20641284,165.31647,.057427254,570.44305,.12201042,21.847826,1.6512115,499.18478,.1730822,Dec,Inc,Inc,Dec
SEM32,1,111,.12972973,229.5,.093681917,80.506325,.047585573,472.46835,.37483993,29.891304,.020674028,191.90218,.048462197,Inc,Inc,Dec,Dec
SEM32,2,111,.12972973,229.5,.093681917,80.506325,.047585573,472.46835,.37483993,29.891304,.020674028,191.90218,.048462197,Dec,Dec,Dec,Dec
SEM33,2,,,,,47.974686,.055422164,183.22784,.34274265,20.76087,.58030945,777.17389,.24962239,Inc,Dec,Inc,Dec
SEM34,1,73,.18282193,573,.16055848,150.18988,.23816513,2.2151899,37.152573,27.174456,.4747023,89.728264,.71549356,Dec,Inc,Inc,Inc
SEM34,2,73,.18282193,573,.16055848,150.18988,.23816513,2.2151899,37.152573,27.174456,.4747023,89.728264,.71549356,Inc,Dec,Inc,Dec
SEM35,1,72,.4861111,75,1.2666667,88.101265,.38871449,430.37976,.20865293,47.826088,1.5477878,428.75,.4452478,Inc,Dec,Dec,Inc
SEM35,2,72,.4861111,75,1.2666667,88.101265,.38871449,430.37976,.20865293,47.826088,1.5477878,428.75,.4452478,Sta,Inc,Inc,Dec
SEM36,1,180,.40360478,1051,.70409131,184.93672,0,488.6076,.019443005,28.478262,.70806044,236.52174,.75976098,Dec,Dec,Dec,Sta
SEM36,2,180,.40360478,1051,.70409131,184.93672,0,488.6076,.019443005,28.478262,.70806044,236.52174,.75976098,Dec,Inc,Sta,Dec
SEM37,1,660,.20204188,322.5,1.0542636,37.974682,0,457.59494,.69165975,67.934784,.91153437,270,.62074077,Inc,Dec,Dec,Dec
SEM37,2,660,.20204188,322.5,1.0542636,37.974682,0,457.59494,.69165975,67.934784,.91153437,270,.62074077,Dec,Dec,Sta,Inc
SEM38,2,,,,,23.734177,.093333341,349.87341,.063451521,16.413044,.099337742,193.47826,.013955057,Dec,Dec,Sta,Dec
SEM39,1,34,.15294117,154,.41558442,26.455696,1.3309131,156.07596,.60803729,15.652173,1.8766015,562.22827,.32300049,Sta,Inc,Inc,Dec
SEM39,2,34,.15294117,154,.41558442,26.455696,1.3309131,156.07596,.60803729,15.652173,1.8766015,562.22827,.32300049,Inc,Dec,Inc,Dec
SEM4,2,,,,,106.01266,.16732807,96.835442,1.4695033,80.217392,.69081807,213.85869,.85102928,Inc,Dec,Inc,Dec
SEM40,1,33,.15636364,93,.29032257,11.392406,2.4338477,406.58231,.19454855,76.08696,.0049999999,283.91306,.014793261,Inc,Dec,Inc,Dec
SEM40,2,33,.15636364,93,.29032257,11.392406,2.4338477,406.58231,.19454855,76.08696,.0049999999,283.91306,.014793261,Dec,Dec,Dec,Inc
SEM41,1,57,.18614578,114,.30701753,45.379745,.052301254,439.55698,.24479192,19.347826,.50561798,355.43478,.31341895,Inc,Dec,Dec,Dec
SEM41,2,57,.18614578,114,.30701753,45.379745,.052301254,439.55698,.24479192,19.347826,.50561798,355.43478,.31341895,Dec,Inc,Inc,Dec
SEM42,1,84,1.4755462,286,1.048951,46.771519,1.0015997,254.05063,.49832585,109.78261,.19473739,772.28259,.21676002,Dec,Dec,Dec,Dec
SEM42,2,84,1.4755462,286,1.048951,46.771519,1.0015997,254.05063,.49832585,109.78261,.19473739,772.28259,.21676002,Inc,Dec,Dec,Inc
SEM43,1,168,.69544202,353,1.1898017,200,.080962382,981.64557,.59318763,220.63043,.1445338,916.28259,.18869725,Inc,Dec,Dec,Inc
SEM43,2,168,.69544202,353,1.1898017,200,.080962382,981.64557,.59318763,220.63043,.1445338,916.28259,.18869725,Sta,Dec,Inc,Inc
SEM44,1,40,.57475001,166,.27108434,78.987343,.4355576,38.924049,3.6250083,145.21739,.029940119,466.57608,.49616775,Dec,Inc,Dec,Inc
SEM44,2,40,.57475001,166,.27108434,78.987343,.4355576,38.924049,3.6250083,145.21739,.029940119,466.57608,.49616775,Inc,Dec,Dec,Inc
SEM45,1,70,.90372586,159.5,.50156742,240.25317,.13089027,193.5443,.92175275,120.48913,.28280517,917.82611,.38013735,Inc,Inc,Dec,Inc
SEM45,2,70,.90372586,159.5,.50156742,240.25317,.13089027,193.5443,.92175275,120.48913,.28280517,917.82611,.38013735,Inc,Dec,Inc,Dec
SEM46,1,75,.60489672,203.5,.25552824,109.74683,.20392399,655.37976,.20369869,86.086952,.04395109,313.31522,.32842326,Inc,Dec,Dec,Inc
SEM46,2,75,.60489672,203.5,.25552824,109.74683,.20392399,655.37976,.20369869,86.086952,.04395109,313.31522,.32842326,Dec,Inc,Dec,Dec
SEM47,1,46,.89456773,165,.73939395,48.987343,.30377805,75.759491,.48574769,30,5.5326085,258.26086,2.3271043,Dec,Dec,Dec,Sta
SEM47,2,46,.89456773,165,.73939395,48.987343,.30377805,75.759491,.48574769,30,5.5326085,258.26086,2.3271043,Inc,Inc,Inc,Dec
SEM48,1,83,.30247,360.5,.20249653,279.3671,.057640024,179.43037,.49434215,207.69022,.11574513,532.82611,.38567933,Dec,Inc,Dec,Inc
SEM48,2,83,.30247,360.5,.20249653,279.3671,.057640024,179.43037,.49434215,207.69022,.11574513,532.82611,.38567933,Inc,Dec,Inc,Dec
SEM49,1,108,.016574074,152,.375,34.620255,.30076838,299.49368,.66345304,20.543478,1.7926387,399.23911,.37596521,Inc,Inc,Inc,Dec
SEM49,2,108,.016574074,152,.375,34.620255,.30076838,299.49368,.66345304,20.543478,1.7926387,399.23911,.37596521,Inc,Dec,Inc,Dec
SEM5,1,66,.14060606,47.5,.33684212,42.784809,1.3452196,133.41772,.92941177,24.782608,2.3759148,276.19565,.80957109,Inc,Inc,Inc,Dec
SEM5,2,66,.14060606,47.5,.33684212,42.784809,1.3452196,133.41772,.92941177,24.782608,2.3759148,276.19565,.80957109,Inc,Dec,Inc,Dec
SEM50,2,,,,,98.734177,.064102568,109.01899,.3485631,120.58696,.24653508,138.58696,.66817254,Inc,Inc,Inc,Inc
SEM51,1,96,.065593749,126,.3888889,35.063293,.38129866,205.75949,.098658875,2.2826085,15.022824,119.02174,1.3375708,Inc,Dec,Inc,Dec
SEM51,2,96,.065593749,126,.3888889,35.063293,.38129866,205.75949,.098658875,2.2826085,15.022824,119.02174,1.3375708,Dec,Inc,Inc,Dec
SEM52,1,127,.034527563,82,.42682925,217.21519,.28588185,733.16455,.21236706,5.8695655,5.8207159,156.25,1.33824,Inc,Dec,Inc,Inc
SEM52,2,127,.034527563,82,.42682925,217.21519,.28588185,733.16455,.21236706,5.8695655,5.8207159,156.25,1.33824,Dec,Inc,Inc,Dec
SEM6,1,160,.47709379,453.5,.23153253,54.93671,1.1375313,225.88608,1.0925862,54.891304,.92347044,158.09782,.46363699,Dec,Inc,Inc,Dec
SEM6,2,160,.47709379,453.5,.23153253,54.93671,1.1375313,225.88608,1.0925862,54.891304,.92347044,158.09782,.46363699,Dec,Dec,Dec,Sta
SEM7,1,45,.35134333,350,.17142859,105.82278,.61576623,27.341772,10.416296,10.869565,34.324905,116.95652,7.4121566,Dec,Inc,Inc,Inc
SEM7,2,45,.35134333,350,.17142859,105.82278,.61576623,27.341772,10.416296,10.869565,34.324905,116.95652,7.4121566,Inc,Dec,Inc,Dec
SEM8,1,70,.18753727,185.5,.097035043,60.759495,.70257217,616.77209,.20120881,66.847824,.60698622,352.6087,.42398274,Inc,Inc,Inc,Dec
SEM8,2,70,.18753727,185.5,.097035043,60.759495,.70257217,616.77209,.20120881,66.847824,.60698622,352.6087,.42398274,Dec,Inc,Dec,Inc
SEM9,1,54,.22944444,291.5,.20583192,104.05063,.014911757,321.26584,.63592196,54.347828,.0080000004,20.869566,1.6579165,Inc,Inc,Dec,Inc
SEM9,2,54,.22944444,291.5,.20583192,104.05063,.014911757,321.26584,.63592196,54.347828,.0080000004,20.869566,1.6579165,Dec,Inc,Dec,Dec
