HHID_panel,caste,jatis,annualincome1,DSR1,loanamount1,DIR1,villageid1,sizeownland2010,head_edulevel2010,head_occupation2010,wifehusb_edulevel2010,wifehusb_occupation2010,mainocc_occupation2010,yearly_expenses1,assets_noland1,villagearea1,agri2010,nagri2010,shareagri1,sharenagri1,DAR_without1,DAR_with1,ISR1,DSR302010,DSR402010,DSR502010,cro_annualincome1,cro_assets_noland1,cro_loanamount2010,cro_DSR1,cro_DAR_without1,cro_DIR2010,cro_ISR1,cro_DAR_with2010,log_yearly_expenses1,log_annualincome1,log_assets_noland1,log_assets1,log_loanamount1,log_ISR102010,log_ISR1002010,log_ISR10002010,log_ISR100002010,log_ISR2010,log_DAR102010,log_DAR1002010,log_DAR10002010,log_DAR100002010,log_DAR2010,log_DSR102010,log_DSR1002010,log_DSR10002010,log_DSR100002010,log_DSR2010,ihs_ISR2010,ihs_ISR102010,ihs_ISR1002010,ihs_ISR10001,ihs_ISR100002010,ihs_DAR2010,ihs_DAR102010,ihs_DAR1002010,ihs_DAR10001,ihs_DAR100002010,ihs_DSR2010,ihs_DSR102010,ihs_DSR1002010,ihs_DSR10001,ihs_DSR100002010,ihs_loanamount1,ihs_annualincome1,ihs_assets_noland1,annualincome2,DSR2,loanamount2,DIR2,villageid2,yearly_expenses2,assets_noland2,villagearea2,agri2016,nagri2016,shareagri2,sharenagri2,DAR_without2,DAR_with2,ISR2,cro_annualincome2,cro_assets_noland2,cro_loanamount2016,cro_DSR2,cro_DAR_without2,cro_DIR2016,cro_ISR2,cro_DAR_with2016,log_yearly_expenses2,log_annualincome2,log_assets_noland2,log_assets2,log_loanamount2,log_ISR102016,log_ISR1002016,log_ISR10002016,log_ISR100002016,log_ISR2016,log_DAR102016,log_DAR1002016,log_DAR10002016,log_DAR100002016,log_DAR2016,log_DSR102016,log_DSR1002016,log_DSR10002016,log_DSR100002016,log_DSR2016,ihs_ISR2016,ihs_ISR102016,ihs_ISR1002016,ihs_ISR10002,ihs_ISR100002016,ihs_DAR2016,ihs_DAR102016,ihs_DAR1002016,ihs_DAR10002,ihs_DAR100002016,ihs_DSR2016,ihs_DSR102016,ihs_DSR1002016,ihs_DSR10002,ihs_DSR100002016,ihs_loanamount2,ihs_annualincome2,ihs_assets_noland2,annualincome3,DSR3,loanamount3,DIR3,villageid3,yearly_expenses3,assets_noland3,villagearea3,agri2020,nagri2020,shareagri3,sharenagri3,DAR_without3,DAR_with3,ISR3,cro_annualincome3,cro_assets_noland3,cro_loanamount2020,cro_DSR3,cro_DAR_without3,cro_DIR2020,cro_ISR3,cro_DAR_with2020,log_yearly_expenses3,log_annualincome3,log_assets_noland3,log_assets3,log_loanamount3,log_ISR102020,log_ISR1002020,log_ISR10002020,log_ISR100002020,log_ISR2020,log_DAR102020,log_DAR1002020,log_DAR10002020,log_DAR100002020,log_DAR2020,log_DSR102020,log_DSR1002020,log_DSR10002020,log_DSR100002020,log_DSR2020,ihs_ISR2020,ihs_ISR102020,ihs_ISR1002020,ihs_ISR10003,ihs_ISR100002020,ihs_DAR2020,ihs_DAR102020,ihs_DAR1002020,ihs_DAR10003,ihs_DAR100002020,ihs_DSR2020,ihs_DSR102020,ihs_DSR1002020,ihs_DSR10003,ihs_DSR100002020,ihs_loanamount3,ihs_annualincome3,ihs_assets_noland3,cat_income,cat_assets,path_30,path_40,path_50,dummyownland2010
KAR13,Dalits,Arunthathiyar,34,.27672324,21.5,.63235295,KAR,,High school (8th-10th),Non-agri casual workers,Primary completed,Agri casual workers,Non-agri casual workers,46.799999,92,Colony,11,23,.32352942,.67647058,.23369566,.23369566,.074470356,0,0,0,32.396118,45.143574,27.806488,.6516512,.61595672,.85832781,.42072129,.61595672,10.753638,10.434115,11.429543,4.5217886,9.9758081,-.29476908,2.0078161,4.310401,6.6129861,-2.5973542,.84884942,3.1514347,5.4540195,7.7566047,-1.4537356,1.0178477,3.3204327,5.6230178,7.9256029,-1.2847375,.074401692,.68890464,2.705441,5.0035934,7.3061337,.23161913,1.5849153,3.8450391,6.1471715,8.4497519,.27330795,1.7421504,4.0139065,6.3161683,8.6187506,10.668956,11.127263,12.122691,28.101267,.11928494,139.2,4.9535131,KAR,77.974678,85.31646,Colony,18.987341,9.113924,.67567563,.32432431,1.6315726,1.6315726,.11928494,30.402454,44.022797,51.825848,.49226075,1.1772503,1.7046601,.49226075,1.1772503,11.264139,10.24357,11.354123,4.4463673,11.843667,.1763449,2.47893,4.7815151,7.0841002,-2.1262403,2.7921293,5.0947146,7.3972998,9.6998844,.48954433,.1763449,2.47893,4.7815151,7.0841002,-2.1262403,.11900385,1.0113873,3.1738296,5.4746799,7.7772474,1.2655989,3.4862144,5.7878709,8.0904465,10.393032,.11900385,1.0113873,3.1738296,5.4746799,7.7772474,12.536814,10.936717,12.04727,65.760872,.092278033,54.599998,.83028102,KAR,105.65217,193.20653,Colony,29.891304,35.869564,.45454547,.54545456,.28259915,.28259915,.067348041,40.363537,57.810574,37.937107,.45189005,.65623134,.93988568,.40685686,.65623134,11.567907,11.093781,12.171515,5.2637596,10.907789,-.39529639,1.9072888,4.2098737,6.5124588,-2.6978815,1.0388594,3.3414443,5.6440296,7.9466147,-1.2637258,-.080364063,2.2222211,4.524806,6.8273911,-2.3829491,.067297235,.63080555,2.6059027,4.9030762,7.2056065,.27896672,1.761935,4.0349045,6.3371797,8.6397619,.092147574,.8257038,2.9182913,5.2179828,7.5205388,11.600936,11.786927,12.864662,T1 in.,T1 as.,Never,Never,Never,0
KAR14,Middle,Vanniyar,61,.1147541,15.5,.25409836,KAR,2.5,Below primary,Agri self-employed,Below primary,No occupation,Agri self-employed,77.400002,192.5,Ur,61,0,1,0,.080519482,.0052676294,.032786883,0,0,0,39.364971,57.740017,24.933155,.48594755,.43181759,.63338429,.32006145,.17399566,11.256742,11.018629,12.167851,7.9870148,9.6485949,-1.1151417,1.1874435,3.4900286,5.7926135,-3.4177268,-.21667098,2.0859141,4.3884993,6.6910844,-2.5192561,.13762133,2.4402065,4.7427917,7.0453768,-2.1649637,.032781012,.32226181,1.9030751,4.1834083,6.4857631,.080432728,.73671961,2.7828951,5.0816851,7.384232,.11450372,.98195159,3.1352468,5.4359579,7.738524,10.341743,11.711777,12.860998,405.06329,.14964877,310.10001,.76555938,KAR,97.974678,576.58228,Ur,0,405.06329,0,1,.53782439,.53782439,.11176264,73.990219,83.231377,67.686272,.53091425,.81323022,.91480029,.48168769,.81323022,11.492464,12.911798,13.264874,6.3571181,12.64465,.11120707,2.4137921,4.7163773,7.0189624,-2.1913779,1.682362,3.984947,6.2875323,8.5901175,-.62022316,.40312085,2.7057059,5.0082912,7.3108759,-1.8994642,.11153127,.96215183,3.1089349,5.4095445,7.7121096,.51478463,2.384042,4.6781807,6.98068,9.2832642,.14909577,1.1928134,3.3999677,5.7014494,8.0040236,13.337797,13.604946,13.95802,54.347828,.083242133,35.099998,.64583993,KAR,39.130432,473.42389,Ur,0,54.347828,0,1,.074140742,.074140742,.073242135,37.878613,77.938141,32.741787,.43663085,.42009965,.86438715,.41839549,.42009965,10.574656,10.90316,13.067746,6.1599913,10.465957,-.31139934,1.9911858,4.2937708,6.5963559,-2.6139843,-.29920501,2.0033801,4.3059649,6.6085501,-2.60179,-.18341659,2.1191685,4.4217534,6.7243385,-2.4860017,.073176809,.67902488,2.688961,4.9869647,7.2895036,.074072987,.68625891,2.7010446,4.9991579,7.3016977,.083146296,.75778532,2.8159041,5.1149368,7.4174862,11.159103,11.596307,13.760894,T2 in.,T2 as.,Never,Never,Never,1
KAR15,Middle,Vanniyar,77,0,9.5,.12337663,KAR,,Below primary,Non-agri regular non-qualified workers,Below primary,Agri casual workers,Agri casual workers,44,185,Ur,53,24,.6883117,.3116883,.051351354,.051351354,0,0,0,0,42.543209,56.98019,21.179117,0,.37169266,.49782607,0,.37169266,10.691945,11.251561,12.128111,5.220356,9.1590471,,,,,,-.66647881,1.6361061,3.9386914,6.2412763,-2.969064,,,,,,0,0,0,0,0,.051328812,.49326596,2.3386018,4.6319332,6.9344244,0,0,0,0,0,9.8521938,11.944708,12.821259,99.974686,.010247057,94.900002,.94924033,KAR,38.987339,214.6519,Ur,25.29114,74.683548,.25297543,.74702454,.44211116,.44211116,.010247057,46.411972,59.874916,45.61301,.21720329,.761805,.98278546,.21720329,.761805,10.570992,11.512672,12.276772,5.3690176,11.460579,-2.2781796,.024405515,2.3269906,4.6295757,-4.5807648,1.4863912,3.7889762,6.0915613,8.3941469,-.81619394,-2.2781796,.024405515,2.3269906,4.6295757,-4.5807648,.010246878,.10229209,.89873576,3.0225101,5.3227468,.42884508,2.1920898,4.4822512,6.7847099,9.0872936,.010246878,.10229209,.89873576,3.0225101,5.3227468,12.153727,12.205819,12.96992,14.619565,.30892193,33.5,2.2914498,KAR,14.402174,146.84784,Ur,13.043478,1.576087,.89219332,.10780669,.22812729,.22812729,.11171004,24.451838,52.758106,32.23653,.67600447,.61102515,1.3183684,.48161212,.61102515,9.5751343,9.5901155,11.897152,4.989397,10.419301,.11073647,2.4133215,4.7159066,7.0184917,-2.1918488,.82473356,3.1273186,5.429904,7.7324891,-1.4778515,1.1279184,3.4305036,5.7330885,8.0356741,-1.1746666,.111479,.96180117,3.1084661,5.4090738,7.7116389,.22619353,1.5627859,3.820946,6.1230559,8.4256363,.30420813,1.8462888,4.1239123,6.4262385,8.7288208,11.112448,10.283263,12.5903,T2 in.,T2 as.,New over-indebted,Never,Never,0
KAR17,Middle,Vanniyar,62,.3078675,30,.48387095,KAR,.5,Primary completed,Non-agri casual workers,Primary completed,Agri casual workers,Non-agri casual workers,33,184,Ur,22,40,.3548387,.64516127,.16304348,.040871933,.045165397,1,0,0,39.578915,56.877338,31.072325,.6752345,.54630411,.78507268,.35612458,.34446234,10.404263,11.034889,12.122691,6.5985088,10.308952,-.79483896,1.5077461,3.8103313,6.1129165,-3.097424,.48884678,2.7914319,5.094017,7.3966022,-1.8137383,1.1244993,3.4270844,5.7296696,8.0322542,-1.1780858,.045150056,.43755749,2.2129295,4.5036011,6.8060646,.16232963,1.2650043,3.4855182,5.7871737,8.0897493,.30320054,1.8430364,4.1204953,6.4228191,8.7254019,11.0021,11.728037,12.815838,48.607597,.12965308,24.1,.49580726,KAR,47.879745,49.93671,Ur,0,48.607597,0,.99999994,.48261088,.079511382,.040368728,36.495113,36.824764,28.884998,.50612867,.78439057,.79147577,.34304285,.4300079,10.776448,10.791535,10.818512,5.714067,10.089967,-.90711474,1.3954704,3.6980555,6.0006404,-3.2096999,1.5740405,3.8766255,6.1792107,8.4817963,-.72854459,.2596921,2.5622771,4.8648624,7.1674476,-2.0428929,.040357772,.3934567,2.103617,4.391356,6.6937895,.46560469,2.2777526,4.56988,6.8723588,9.174943,.12929256,1.0763341,3.2569082,5.5580244,7.8605947,10.783114,11.484682,11.511659,41.95652,.66347051,114.4,2.7266324,KAR,45.108696,434.56522,Ur,20.217392,21.73913,.48186532,.51813471,.26325163,.16845071,.33351657,34.748268,75.744598,48.54472,.87218219,.64090014,1.39704,.6934883,.55227786,10.71683,10.644389,12.982101,6.520813,11.647456,1.2045224,3.5071075,5.8096924,8.112278,-1.0980628,.96794021,3.2705252,5.5731101,7.8756952,-1.3346449,1.8923142,4.1948996,6.4974842,8.8000698,-.41027087,.32762396,1.9194229,4.2004795,6.5028419,8.8054247,.2603021,1.6953527,3.9640329,6.2662611,8.5688429,.62248379,2.5910928,4.8881035,7.1906323,9.4932165,12.340604,11.337536,13.675248,T2 in.,T2 as.,Temporary exit,New over-indebted,New over-indebted,1
KAR18,Dalits,SC,42,.44047618,35,.83333325,KAR,,Below primary,Agri casual workers,Below primary,Public employment scheme workers (NREGA),Agri casual workers,35.400002,132,Colony,22,20,.52380955,.47619048,.2651515,.2651515,.32142857,1,1,0,34.760265,50.916435,32.710663,.76086479,.64243823,.94103599,.68500668,.64243823,10.474467,10.645425,11.790557,4.882802,10.463103,1.1676052,3.4701903,5.7727752,8.0753603,-1.13498,.97513115,3.2777162,5.5803013,7.8828864,-1.327454,1.4826862,3.7852714,6.0878563,8.3904419,-.8198989,.3161363,1.8841159,4.1635795,6.4659247,8.768508,.26213893,1.702078,3.9712188,6.2734523,8.5760336,.42734927,2.1884766,4.4785471,6.7810049,9.0835886,11.156251,11.338573,12.483705,93.873421,.098467693,48.099998,.5123921,KAR,26.835443,51.835445,Colony,26.278481,67.59494,.27993527,.7200647,.92793638,.92793638,.02074605,45.447941,37.285698,36.367634,.4617759,.9753775,.80020416,.2747758,.9753775,10.197479,11.449702,10.855829,3.9480741,10.781037,-1.5728142,.72977078,3.0323558,5.3349409,-3.8753994,2.227793,4.5303783,6.832963,9.1355486,-.074792109,-.015441654,2.2871435,4.5897284,6.8923135,-2.3180268,.020744562,.20600043,1.4765105,3.7260833,6.0280938,.82948816,2.923831,5.2235541,7.5261106,9.8286953,.098309264,.87049693,2.9828591,5.2829013,7.5854611,11.474185,12.14285,11.548977,21.521738,1.2048054,75,3.4848487,KAR,44.02174,90.86956,Colony,21.521738,0,1,0,.82535887,.82535887,.80989993,27.815857,44.957912,42.171635,1.0640751,.9380247,1.5161004,.93213135,.9380247,10.692439,9.976819,11.41718,4.5094252,11.225244,2.0917404,4.3943257,6.6969109,8.9994955,-.21084459,2.1106482,4.4132333,6.7158184,9.0184031,-.191937,2.488903,4.7914882,7.0940733,9.3966579,.18631804,.74038017,2.7886775,5.0875111,7.390058,9.6926432,.75234795,2.807445,5.1064172,7.4089661,9.7115507,1.0190458,3.1837683,5.4846525,7.7872205,10.089806,11.91839,10.669966,12.110328,T1 in.,T1 as.,Temporary exit,Temporary exit,New over-indebted,0
KAR19,Dalits,SC,53,1.3206036,141,2.6603773,KAR,1,HSC/Diploma (11th-12th),Non-agri regular non-qualified workers,Primary completed,Public employment scheme workers (NREGA),Non-agri regular non-qualified workers,47.599998,355.5,Colony,0,53,0,1,.39662448,.096873924,.33837566,1,1,1,37.562859,70.840218,52.048279,1.0971285,.73472786,1.3856314,.69683993,.45927092,10.770588,10.878047,12.781281,7.2831049,11.856515,1.2189865,3.5215716,5.8241568,8.1267414,-1.0835986,1.3778198,3.6804049,5.9829898,8.2855749,-.92476535,2.5806739,4.8832593,7.1858444,9.4884291,.2780889,.33223009,1.9332858,4.2149372,6.5173063,8.8198891,.38689941,2.086493,4.3737111,6.6761389,8.9787226,1.0909511,3.2752516,5.5764208,7.8789916,10.181577,12.549663,11.571195,13.474428,29.113924,.35438439,67.800003,2.3287828,KAR,64.936707,151.89873,Colony,25.316456,3.7974684,.86956519,.13043478,.44635001,.44635001,.074920192,30.763348,53.356178,40.776497,.70766038,.76423192,1.3254896,.42156669,.76423192,11.081168,10.278972,11.930969,5.0232139,11.124317,-.28874677,2.0138383,4.3164234,6.6190085,-2.5913317,1.4959332,3.7985184,6.1011033,8.4036884,-.80665189,1.2652121,3.5677969,5.8703823,8.172967,-1.0373731,.074850284,.69250858,2.71141,5.0096149,7.3121562,.4327189,2.2013991,4.4917908,6.7942519,9.0968361,.34735698,1.9776961,4.2611432,6.5635314,8.8661146,11.817465,10.972119,12.624117,24.091305,1.7138152,196,8.1357155,KAR,63.586956,153.69565,Colony,20.613045,3.478261,.85562176,.14437827,1.2752476,.49213973,.9393611,28.881523,53.56575,58.087856,1.1967075,1.0844216,2.0112462,.9793641,.78951943,11.060163,10.089606,11.94273,5.9871073,12.18587,2.2400298,4.5426149,6.8452001,9.1477852,-.062555321,2.5457253,4.8483105,7.1508956,9.4534807,.24314034,2.8413072,5.1438923,7.4464774,9.7490625,.53872198,.83783895,2.9359982,5.2357903,7.5383472,9.8409319,1.0632684,3.2404063,5.5414729,7.8440428,10.146627,1.307804,3.5353043,5.8370481,8.1396246,10.442209,12.879017,10.782753,12.635877,T1 in.,T3 as.,Always,Temporary exit,Temporary exit,1
KAR2,Middle,Vanniyar,53,.1893585,30,.56603771,KAR,1.5,High school (8th-10th),Agri self-employed,Below primary,Agri casual workers,Non-agri regular non-qualified workers,28,252.5,Ur,23,30,.43396226,.56603771,.11881188,.015768725,.076150939,0,0,0,37.562859,63.205341,31.072325,.574242,.49160916,.82720876,.42386258,.25076419,10.23996,10.878047,12.439166,7.5509243,10.308952,-.27245274,2.0301323,4.3327174,6.6353025,-2.575038,.17237122,2.4749563,4.7775416,7.0801263,-2.1302137,.63847184,2.941057,5.2436419,7.546227,-1.6641132,.076077528,.70232928,2.7275629,5.0259075,7.3284502,.11853411,1.0083447,3.1698699,5.4707065,7.7732739,.18824476,1.3950067,3.6349006,5.9367962,8.2393742,11.0021,11.571195,13.132314,73.037979,.1057019,15,.2053726,KAR,42.151897,344.68353,Ur,18.607595,54.430378,.25476602,.74523395,.043518174,.043518174,.01204506,41.800636,70.114342,24.662121,.47281829,.35174146,.58999389,.22922905,.35174146,10.649035,11.198735,12.750382,5.8426266,9.6158056,-2.1165156,.18606956,2.4886546,4.7912397,-4.4191008,-.83199155,1.4705936,3.7731786,6.0757637,-3.1345766,.055452678,2.3580377,4.6606231,6.9632082,-2.2471323,.012044769,.12016123,1.0188546,3.1835206,5.4844041,.04350445,.42249933,2.1766875,4.4664578,6.7689123,.10550606,.92112297,3.0534151,5.3537927,7.6563554,10.308952,11.891882,13.443529,1062.5,.014910486,75.300003,.070870593,KAR,46.195652,306.19568,Ur,17.71739,1044.7826,.016675191,.98332483,.24592118,.24592118,.010562661,102.04137,67.401001,42.227787,.24612965,.62651575,.41383004,.21941069,.62651575,10.740641,13.876135,12.63198,5.7242246,11.229236,-2.2478449,.054740112,2.3573253,4.6599102,-4.5504298,.89984089,3.202426,5.5050111,7.8075962,-1.4027442,-1.9031055,.39947963,2.7020648,5.0046496,-4.2056904,.010562465,.10543118,.92060542,3.0527058,5.3530798,.24350753,1.6319753,3.8959863,6.1981626,8.5007439,.014909933,.14855783,1.1897876,3.3963344,5.6978083,11.922382,14.569283,13.325127,T1 in.,T2 as.,Never,Never,Never,1
KAR20,Dalits,SC,112,.21708946,93.5,.8348214,KAR,,Below primary,Non-agri casual workers,Below primary,Non-agri casual workers,Non-agri casual workers,56.799999,97,Colony,0,112,0,1,.96391755,.96391755,.093057349,0,0,0,48.202847,45.94701,45.3876,.60100704,.98782486,.94159585,.45315859,.98782486,10.947291,11.626254,11.482467,4.5747108,11.445717,-.071954258,2.2306309,4.533216,6.8358011,-2.3745394,2.2658355,4.5684209,6.8710055,9.1735907,-.036749512,.77513933,3.0777245,5.3803096,7.6828947,-1.5274458,.092923559,.83141994,2.9266524,5.2263918,7.5289483,.85562795,2.9616625,5.2615948,7.5641532,9.8667383,.21541949,1.5175501,3.7714016,6.073462,8.3760414,12.138864,12.319402,12.175613,62.278481,.15037903,25.299999,.40623987,KAR,83.164558,202.1519,Colony,57.721516,4.556962,.92682928,.073170729,.12515341,.12515341,0,39.638084,58.689346,29.356674,.53177643,.50020444,.74061787,0,.50020444,11.328576,11.039371,12.216775,5.3090196,10.138559,,,,,,.22437008,2.5269551,4.8295403,7.1321254,-2.0782151,.40798885,2.7105739,5.0131588,7.3157439,-1.8945963,0,0,0,0,0,.12482897,1.048551,3.2216947,5.5227032,7.8252726,.14981794,1.1968639,3.4048247,5.7063174,8.0088911,10.831707,11.732518,12.909922,13.260869,.44262299,11.9,.89737707,KAR,54.56522,97.11956,Colony,9.782609,3.478261,.73770493,.2622951,.12252938,.12252938,.0081967218,23.669586,45.965878,22.830513,.76209885,.4966839,.96455055,.20162609,.4966839,10.907152,9.4925728,11.483698,4.575943,9.3842936,-2.5014358,-.19885081,2.1037343,4.4063191,-4.8040209,.20318061,2.5057657,4.808351,7.1109362,-2.0994043,1.4875482,3.7901332,6.0927181,8.3953037,-.81503689,.0081966296,.081875712,.74795604,2.8005819,5.099504,.12222484,1.0320656,3.2005739,5.5015149,7.8040833,.42931315,2.1932185,4.483408,6.7858667,9.0884504,10.077441,10.18572,12.176846,T3 in.,T1 as.,New over-indebted,New over-indebted,Never,0
KAR21,Dalits,SC,84,.0071428581,45,.53571427,KAR,.5,Primary completed,Non-agri regular non-qualified workers,Primary completed,Agri casual workers,Non-agri regular non-qualified workers,33.599998,200,Colony,20,64,.23809524,.76190478,.22499999,.059999999,.0071428581,0,0,0,43.795193,58.480354,35.568932,.19258569,.60822022,.81216526,.19258569,.39148676,10.422281,11.338573,12.206073,6.6200733,10.714417,-2.6390572,-.33647212,1.966113,4.2686982,-4.9416423,.81093019,3.1135154,5.4161005,7.7186856,-1.4916549,-2.6390572,-.33647212,1.966113,4.2686982,-4.9416423,.0071427976,.071367979,.66433066,2.6641245,4.961894,.22314355,1.5501579,3.8071558,6.1092525,8.4118328,.0071427976,.071367979,.66433066,2.6641245,4.961894,11.407565,12.031719,12.89922,6.0759497,.96768296,69.699997,11.471457,KAR,21.012659,111.70886,Colony,0,6.0759497,0,.99999994,.62394333,.62394333,.3075991,18.247557,48.161041,41.153893,.98910946,.85450584,2.2553098,.67503822,.85450584,9.9528799,8.7120934,11.623652,4.7158961,11.151956,1.1236271,3.4262123,5.7287974,8.0313826,-1.1789579,1.8308893,4.1334743,6.4360595,8.7386446,-.47169572,2.2697344,4.5723195,6.8749046,9.1774893,-.032850768,.302944,1.8422068,4.1196237,6.421947,8.7245293,.58924741,2.5303972,4.8266859,7.1292076,9.4317923,.85833639,2.9655406,5.2654934,7.5680518,9.8706369,11.845102,9.405241,12.316798,9.565218,1.5034823,57.5,6.0113635,KAR,18.586958,98.152176,Colony,7.8260865,1.7391305,.81818181,.18181817,.58582503,.58582503,.89024317,21.227472,46.128216,38.597214,1.1455994,.83673763,1.818267,.96198779,.83673763,9.8302155,9.1658888,11.494274,4.5865192,10.95954,2.1863244,4.4889097,6.7914948,9.09408,-.11626063,1.767851,4.070436,6.3730211,8.6756067,-.53473413,2.7103691,5.0129542,7.3155394,9.618124,.40778399,.80159712,2.8826113,5.1820884,7.484642,9.7872267,.55663204,2.4682043,4.7636561,7.0661693,9.3687534,1.1966933,3.4046204,5.7061124,8.0086861,10.311272,11.652687,9.8590355,12.187422,T2 in.,T2 as.,Lasting entrance,Lasting entrance,Lasting entrance,1
KAR23,Dalits,SC,40,.45271319,250,6.25,KAR,.5,Below primary,Non-agri self-employed,HSC/Diploma (11th-12th),No occupation,Non-agri self-employed,30.799999,174,Colony,0,40,0,1,1.4367816,.34530389,.099031009,1,1,0,34.19952,55.827702,62.996052,.76784647,1.1284013,1.8420157,.4626548,.70156378,10.33527,10.596635,12.066811,6.5847912,12.429216,-.0097371796,2.2928479,4.5954328,6.8980179,-2.3123221,2.6649907,4.967576,7.2701607,9.5727463,.36240566,1.5100887,3.8126738,6.1152587,8.4178438,-.7924965,.098869853,.87450516,2.9885347,5.2886057,7.5911655,1.1591766,3.3593469,5.6607351,7.9633083,10.265893,.43852264,2.2152166,4.5059428,6.8084073,9.1109915,13.122363,11.289782,12.759957,34.93671,1.240955,163.3,4.6741667,KAR,88.924049,185.25887,Colony,0,34.93671,0,1,.88146937,.88146937,.57465076,32.690933,57.006756,54.659046,1.0746129,.95881706,1.6719941,.83138335,.95881706,11.395538,10.461293,12.129509,5.2217541,12.003345,1.7485923,4.0511775,6.3537626,8.6563473,-.55399281,2.17642,4.4790053,6.7815905,9.0841751,-.12616503,2.5184662,4.8210516,7.1236367,9.4262218,.21588124,.54696691,2.4492257,4.7444005,7.0469103,9.3494949,.79502964,2.8727694,5.1721845,7.4747376,9.7773228,1.0419302,3.213233,5.514215,7.8167839,10.119369,12.696491,11.154441,12.822657,170.38043,.40204775,219.7,1.2894673,KAR,46.195652,318.75,Colony,32.282608,138.09782,.18947369,.81052631,.68925494,.68925494,.18107334,55.437874,68.30986,60.340656,.73806149,.88333744,1.0884374,.56574166,.88333744,10.740641,12.045789,12.672162,5.7644072,12.300018,.59373194,2.896317,5.1989021,7.5014873,-1.7088531,1.930441,4.233026,6.5356112,8.8381968,-.37214407,1.3914006,3.6939857,5.9965711,8.2991562,-.91118443,.18009816,1.3556415,3.5902259,5.8920569,8.1946344,.64384162,2.6288095,4.9262257,7.2287588,9.5313435,.39193594,2.0996671,4.3872876,6.6897197,8.9923029,12.993165,12.738936,13.36531,T1 in.,T2 as.,Always,Always,Temporary entrance,1
KAR25,Middle,Vanniyar,42,.43501273,87,2.0714285,KAR,3,Below primary,Agri self-employed,Below primary,No occupation,Non-agri casual workers,33.200001,176,Ur,12,30,.2857143,.71428573,.49431819,.025028771,.11525028,1,1,0,34.760265,56.040787,44.310474,.75770587,.79068261,1.274745,.48664695,.29251391,10.410305,10.645425,12.078239,8.1536379,11.373663,.1419359,2.444521,4.7471061,7.0496912,-2.1606491,1.5980092,3.9005942,6.2031794,8.505764,-.70457584,1.4702051,3.7727902,6.0753751,8.3779602,-.83238,.11499666,.98520738,3.1395452,5.4402723,7.7428384,.47612408,2.301234,4.5938439,6.8963275,9.1989117,.42234433,2.1763089,4.4660697,6.7685237,9.0711079,12.066811,11.338573,12.771386,37.974682,3.5359082,822.79999,21.667065,KAR,129.29114,968.6709,Ur,37.974682,0,1,0,.84941131,.84941131,.5684287,33.612286,98.944595,93.705429,1.5234691,.9470495,2.7878325,.82837182,.9470495,11.769822,10.544675,13.78368,6.8759251,13.620468,1.7377057,4.0402908,6.342876,8.6454611,-.56487942,2.1393733,4.4419584,6.7445436,9.0471287,-.16321175,3.5655553,5.8681402,8.1707258,10.47331,1.2629702,.54156494,2.4385018,4.7335153,7.0360241,9.3386078,.77078885,2.8359675,5.1351404,7.4376912,9.7402754,1.9755387,4.2589025,6.5612898,8.8638725,11.166458,14.313616,11.237823,14.476828,869.56525,.18241476,711.09998,.817765,KAR,99.184784,3589.3477,Ur,434.78262,434.78262,.5,.5,.19811399,.078799829,.059227351,95.44812,153.11057,89.257263,.56713527,.58295947,.935139,.38979906,.42872134,11.50474,13.675749,15.093481,9.1076574,13.474568,-.52378672,1.7787983,4.0813832,6.3839684,-2.8263719,.68367237,2.9862576,5.2888427,7.5914278,-1.6189127,.60111278,2.903698,5.2062831,7.5088682,-1.7014723,.05919278,.56218821,2.4789975,4.7746019,7.0771165,.19684039,1.435169,3.6800411,5.9819961,8.2845745,.18141796,1.3621081,3.5975955,5.8994374,8.2020149,14.167715,14.368896,15.786628,T1 in.,T2 as.,New not over-indebted,New not over-indebted,Temporary entrance,1
